id,yield
17457,6206.149350433888
17458,5990.304386503363
17459,4310.294228548056
17460,5755.4597608223585
17461,7241.435285904904
17462,5429.915435731394
17463,6931.108574006069
17464,5389.307994223797
17465,4168.978433855725
17466,6393.358457113254
17467,7047.0151015932
17468,5809.001902950734
17469,5834.662250212806
17470,8324.802047361896
17471,5087.517877058733
17472,4039.549933351659
17473,5437.696376203364
17474,7562.845819675521
17475,5588.832488406346
17476,6102.5831697769145
17477,7242.508151792838
17478,5945.1147554551635
17479,3405.5468085807724
17480,8090.723502868147
17481,5761.745975630386
17482,5629.108985589208
17483,7300.242422210428
17484,6600.927740110763
17485,6549.674503371483
17486,6518.0768614321105
17487,6409.886939639308
17488,5012.736446661326
17489,5262.215051869235
17490,6499.069786970548
17491,6808.179844867668
17492,6136.174804023619
17493,4957.431975703329
17494,6447.631514297776
17495,6103.016585804807
17496,6831.233617926321
17497,5577.661984662962
17498,7764.400169452397
17499,6848.268868920514
17500,7210.45817596349
17501,5530.182934421317
17502,6157.617973162203
17503,6643.079237635783
17504,8479.881966021261
17505,5786.021666544802
17506,6319.209993580616
17507,4003.904062322571
17508,7015.36323618171
17509,3047.8585878405265
17510,4466.597130426432
17511,6815.544489345911
17512,5453.0563446328515
17513,4849.599917774616
17514,4980.069323948944
17515,3650.1202239505064
17516,6047.174011820748
17517,3744.0832336558806
17518,7098.9165484482955
17519,6578.239453480996
17520,4365.756404691158
17521,4560.199134774709
17522,7811.25973750914
17523,6124.250161713794
17524,5046.681500631253
17525,6682.10238433986
17526,6199.722325808362
17527,6736.4634110506895
17528,7240.341776833041
17529,6448.26818860796
17530,4334.613233088502
17531,6112.8993317272225
17532,6329.237048713709
17533,5853.378582881073
17534,6400.298508965899
17535,6818.803347665885
17536,5955.464336033622
17537,4388.348625676859
17538,8066.011201749515
17539,4505.288884740469
17540,6273.2363187319115
17541,5808.831635536965
17542,4138.8002231028795
17543,5531.415593493766
17544,6106.367801426851
17545,6414.561613167151
17546,7090.998193702132
17547,5614.487813711207
17548,5703.552713734088
17549,5757.435836119667
17550,3696.8576509028508
17551,5089.119695594208
17552,5948.974396419495
17553,8445.910374966461
17554,6109.450914160672
17555,5373.480022709696
17556,3681.0499582158527
17557,6329.714052330427
17558,6515.146537116992
17559,5631.8109484560455
17560,4655.548740881863
17561,4630.031962974045
17562,5584.882169936037
17563,6341.41547863842
17564,5132.725910375067
17565,7915.147140603597
17566,5556.395693306548
17567,5802.610252670147
17568,6230.380195542863
17569,7968.175809595629
17570,5507.94036558592
17571,5180.5730002844
17572,4972.068386377333
17573,6061.968784620279
17574,6187.2104564780575
17575,5621.874209708219
17576,4420.1135132179015
17577,5749.143389325108
17578,6165.926468958322
17579,5432.2209532411225
17580,6194.277720688786
17581,5394.585999672034
17582,6831.395991788449
17583,4674.1059234963195
17584,6120.817397811965
17585,6431.128555391006
17586,6720.952336027877
17587,7296.1487667015945
17588,4990.150995891973
17589,8281.305900948202
17590,5867.967507708961
17591,5542.211925600598
17592,7998.3584760530275
17593,8185.056133693913
17594,3614.6556014226308
17595,5022.331072878586
17596,7150.794726203675
17597,8367.46355998997
17598,6883.983877917294
17599,7076.836902046455
17600,5535.304640848324
17601,4243.9681838461765
17602,7203.380191841102
17603,5801.059583707664
17604,5737.832649159213
17605,4352.176264299197
17606,5511.935127285433
17607,5598.926716981231
17608,6190.53907480835
17609,5121.948223148257
17610,5122.479665561455
17611,6019.802637201857
17612,6629.178271838491
17613,7640.739340205145
17614,7182.187801841171
17615,6843.886970565269
17616,4321.256902680616
17617,7003.3787770149565
17618,4382.8163798494725
17619,7054.592912036144
17620,7593.63349495686
17621,3388.386739400299
17622,6647.328790102227
17623,6353.154177203714
17624,5075.558666395822
17625,6511.957786531535
17626,5849.748328083405
17627,5983.908404521299
17628,6761.051978599101
17629,5668.266174532259
17630,6223.8902976751715
17631,6179.332134766949
17632,6162.05848157793
17633,5546.383490278798
17634,6277.752936834947
17635,5312.79359049195
17636,5226.557125629273
17637,7152.647985717143
17638,5242.913295761823
17639,5103.736255388595
17640,4196.673231820121
17641,7293.036947265719
17642,5400.6229365995705
17643,6141.9789258117025
17644,7821.888146908211
17645,6238.4305839323615
17646,7745.825462314276
17647,7334.569766188156
17648,6451.007176386789
17649,4543.361198424617
17650,4817.346235426895
17651,5814.778237443651
17652,3162.39378153656
17653,6949.594833590501
17654,8007.197158040905
17655,6575.743744476632
17656,6473.791737956566
17657,4533.95967740441
17658,5055.5279807102015
17659,5327.3364621371675
17660,6813.450179030033
17661,7042.327157055083
17662,5468.54380903821
17663,3405.5323226621867
17664,1895.4245028027817
17665,4079.6059062619743
17666,5855.090497776021
17667,5256.296545977492
17668,7483.059656878636
17669,5782.027622270079
17670,3360.871599372772
17671,5059.937499191026
17672,5261.86983784309
17673,7399.628868122173
17674,5741.054468280819
17675,4392.831368626302
17676,6647.140865486818
17677,6617.340615481378
17678,7660.740015734908
17679,5912.950838895427
17680,6512.4063404318995
17681,4264.087840617339
17682,4727.369946531182
17683,5428.192927234113
17684,6115.369820980779
17685,7189.502715343669
17686,5302.775540759644
17687,6183.507866211
17688,6792.218107816988
17689,8205.043220419378
17690,7163.425932012963
17691,3119.7552642681067
17692,5109.357221605084
17693,4545.514500526675
17694,6030.851557931605
17695,4698.913918342604
17696,8211.93663677153
17697,7498.693966289145
17698,3374.14212980131
17699,6360.08503054511
17700,5084.229497734576
17701,4251.479566142833
17702,4488.849282103106
17703,7285.4679487878975
17704,5657.673746204791
17705,4434.134120563086
17706,6190.099811052182
17707,5909.064453943119
17708,4213.985082895872
17709,6125.9643885573305
17710,4649.121838989772
17711,6900.703860178509
17712,6303.726661532167
17713,7054.314780724298
17714,5976.857649997127
17715,7004.880889761002
17716,6686.767693029599
17717,6039.191714195106
17718,6423.531095954109
17719,7816.321053316799
17720,7269.326817374859
17721,5937.558884686509
17722,7578.6887452979545
17723,4434.534800830587
17724,6127.197855062701
17725,6919.420346132821
17726,6290.44936855124
17727,5938.398424926384
17728,6561.554393402676
17729,6628.7791981597575
17730,7828.265417591208
17731,3806.87431288076
17732,7516.7237060162415
17733,7099.899843467102
17734,4221.38994329821
17735,6864.6366150058475
17736,6887.449031916483
17737,6024.324083662653
17738,7029.149448679654
17739,6473.668429045967
17740,6732.115055002428
17741,6855.995580348587
17742,6970.803293074886
17743,6609.928206072043
17744,7343.394713971983
17745,4274.844689718727
17746,5331.8183468803545
17747,5338.668016136596
17748,5315.503666553223
17749,4258.195257499077
17750,7177.359495862899
17751,6936.125925871671
17752,4324.264291885626
17753,5515.436430311923
17754,6860.901288315023
17755,6559.668685795355
17756,6674.462210086088
17757,4915.279661103211
17758,7375.831494243029
17759,6527.918095460731
17760,5643.009034250747
17761,7369.21439711179
17762,6808.061894277965
17763,6680.6275186570165
17764,4666.783961831099
17765,7849.530783760577
17766,5793.208328306068
17767,7714.927539799287
17768,6262.435731503844
17769,6287.623504936454
17770,5656.196300362515
17771,6773.191143169254
17772,6548.973139273942
17773,5306.247062221948
17774,6795.0429715607015
17775,7852.644316051269
17776,5924.998384481091
17777,7208.137486725281
17778,4535.055670021223
17779,5940.733647206259
17780,6352.777825598839
17781,7337.088670072096
17782,7676.749890445454
17783,7230.502280475354
17784,5814.070650908064
17785,6748.3615472814245
17786,7089.846652813091
17787,5031.373324652719
17788,7565.80639899041
17789,7141.494475728067
17790,4216.63572519915
17791,7556.59232983289
17792,4083.932411965877
17793,8213.065796779327
17794,5570.738573069978
17795,5598.311641654481
17796,7729.793860666671
17797,6550.126424342844
17798,7676.894990905975
17799,6157.931972850586
17800,6595.22021050998
17801,4800.299714940161
17802,7261.153840969667
17803,3936.3874670546693
17804,2622.782986771532
17805,7058.397175678615
17806,3928.643052923723
17807,6797.181568346957
17808,5337.0519098075465
17809,6590.068490218222
17810,6539.3640067641745
17811,6787.9201473264575
17812,5062.118473890231
17813,5310.726622080878
17814,5480.153485284641
17815,4837.70201311196
17816,7955.250325535963
17817,6557.7230638243445
17818,6912.289248103912
17819,7378.088430336579
17820,7684.864308933679
17821,5304.126060532842
17822,6560.156608480668
17823,5733.236943299588
17824,7206.721922666359
17825,5817.30415999136
17826,6130.71859687911
17827,5271.23295082867
17828,6538.5322959959985
17829,5096.451378333152
17830,6582.770316465697
17831,6130.786258599338
17832,5753.389932950907
17833,7241.801020713902
17834,5158.859807694779
17835,7015.49551882542
17836,7763.835551541856
17837,6545.676543371398
17838,7483.065226428535
17839,4156.931165304376
17840,6186.240358936698
17841,6762.737506155586
17842,5807.11871630312
17843,6275.931101766069
17844,5759.962183812554
17845,7293.52089599677
17846,7562.488180271624
17847,5189.173124187991
17848,4656.831844549287
17849,5550.04241545407
17850,6221.416978236694
17851,7897.610899067927
17852,7423.965148630906
17853,7218.045251721728
17854,6026.343573414492
17855,7485.908915159477
17856,4357.5488034914815
17857,6891.016443811625
17858,4255.917188815111
17859,6584.319246405331
17860,5266.619255693209
17861,6991.194178406001
17862,4306.061570027628
17863,7839.349205734073
17864,4949.526545396014
17865,7255.572128580386
17866,5581.502190691219
17867,7902.298085275098
17868,7709.3947189806195
17869,5461.949122037559
17870,5548.062471431972
17871,5219.854051149093
17872,6097.269422579978
17873,7724.46225878299
17874,3621.3899342853547
17875,1975.1322376463982
17876,6713.93435161815
17877,5799.3345859792
17878,6357.644273983583
17879,7514.07378089883
17880,5315.572888313969
17881,5693.013939584708
17882,7186.37372426045
17883,6910.223887995447
17884,6938.966852212451
17885,5775.018311459762
17886,6565.980172228387
17887,8177.1377351630335
17888,5883.397805729125
17889,6390.337459926371
17890,6711.6158012978385
17891,6620.367451966103
17892,5784.002441850861
17893,5920.058232433343
17894,6556.879922786405
17895,6778.75060303665
17896,5970.630628058377
17897,4369.239691068203
17898,6141.143738114867
17899,4387.229556298614
17900,6275.111225898286
17901,7265.897942183065
17902,6940.610274363086
17903,5648.423221656863
17904,4619.012286239987
17905,6557.1263470309505
17906,7144.925267627955
17907,4374.359060001848
17908,7206.35050309503
17909,7520.682795245296
17910,5574.800313733184
17911,7309.358585205579
17912,5702.777752779622
17913,5067.803869388062
17914,5840.137412925817
17915,5902.344478554142
17916,6357.626773901548
17917,6355.879041702755
17918,5276.597773162533
17919,3587.3939956403665
17920,7522.0565056536425
17921,4383.747003847881
17922,5466.187224311735
17923,7674.544121284173
17924,7288.677750952375
17925,4191.520094894043
17926,6709.171698521263
17927,6439.992135193683
17928,5743.777692964655
17929,6638.041518987365
17930,4469.153386016326
17931,6824.748662031576
17932,4411.918900092379
17933,7351.699154112678
17934,7530.880016094182
17935,7548.626820389995
17936,6686.037672735796
17937,6084.878489330922
17938,5922.516920689089
17939,2926.9066893183817
17940,5469.864914894726
17941,7194.313805546985
17942,5416.552014473141
17943,5290.513459341899
17944,3109.5921439134836
17945,3116.1754927080283
17946,4190.602174290272
17947,5587.975447222047
17948,7621.072994397519
17949,7548.460648713325
17950,5511.21882796724
17951,8265.286848942818
17952,5088.215982091032
17953,6916.294633871933
17954,6604.376557402653
17955,5569.252476144445
17956,6976.593384778188
17957,5353.795966285895
17958,5642.105931198536
17959,5972.633657616459
17960,5824.599783863078
17961,4602.319405232042
17962,7207.735403220148
17963,7282.598603569812
17964,5300.318765686013
17965,6688.183821592916
17966,4135.768626517082
17967,7827.667623919989
17968,6310.823281283772
17969,5622.353850124469
17970,6847.795903132922
17971,7582.807663424744
17972,6048.388172586235
17973,4493.512664485229
17974,5126.925521867201
17975,4034.9265675614834
17976,5888.350278773376
17977,7753.150499760041
17978,5345.687684038318
17979,5060.062860783487
17980,4828.984619757307
17981,6231.942388894854
17982,5682.485602781598
17983,4277.87113905828
17984,7540.189578040155
17985,7060.197278747127
17986,6293.418350867419
17987,6208.604172737877
17988,5140.467904371505
17989,5217.2693211884925
17990,6002.670254529633
17991,4541.31412999541
17992,6499.760313160729
17993,5570.239115651469
17994,6912.279417266003
17995,6675.665967743597
17996,4503.105492457753
17997,5835.412116073671
17998,7286.242217632124
17999,3904.4944700428778
18000,6807.096316159584
18001,4140.929924192539
18002,3376.9785489623328
18003,6780.4929205743165
18004,4132.988190129358
18005,12940.31549043857
18006,5756.677897880468
18007,3091.4767964789726
18008,4622.201877902486
18009,7225.878980236802
18010,4333.524230404037
18011,3501.892313821596
18012,3479.2330673807746
18013,6790.331940350191
18014,7435.0777798951885
18015,4104.782294732499
18016,6520.094538607355
18017,7890.724621814204
18018,4773.952165270327
18019,4687.148925865883
18020,5814.538106841369
18021,3900.944838812514
18022,6206.011307800654
18023,7064.258555125064
18024,5239.474867767946
18025,5267.285285878165
18026,5705.283912925953
18027,7147.786390572967
18028,4366.124732198584
18029,6468.751740305765
18030,7252.12959033443
18031,7574.392409151212
18032,5529.397371851636
18033,6492.807256288462
18034,5396.00291189852
18035,6983.301206205061
18036,7793.789815581919
18037,7825.069392825643
18038,6885.363045785473
18039,6558.685793633175
18040,6484.674940884936
18041,7130.198175122191
18042,6328.101706769913
18043,5656.182220875565
18044,5603.0926985868555
18045,4533.071265286932
18046,5321.007906802281
18047,3939.071796428103
18048,5698.320572517313
18049,5671.149758357082
18050,4061.24240199584
18051,6689.297904951871
18052,5054.512003854147
18053,4888.909985139752
18054,5436.825975299528
18055,7859.055819017901
18056,6053.718915828261
18057,6143.946940992938
18058,5412.7512452483215
18059,6891.903018290314
18060,3678.2960206814487
18061,6557.817197900987
18062,5210.566135915199
18063,6485.61546873795
18064,7848.9380727215
18065,7674.999743886253
18066,7050.065285933085
18067,3262.0844067266507
18068,5930.3151733389295
18069,7453.067147799074
18070,5719.203100083103
18071,7007.93432329786
18072,5713.900730272473
18073,6098.06551392484
18074,4900.550663212085
18075,6708.051912504866
18076,4266.06508265205
18077,6046.173966896938
18078,5223.028666642632
18079,8163.102502967061
18080,6778.774344938251
18081,4021.7932198945837
18082,7880.0979389076265
18083,5113.345318004857
18084,8247.438808325744
18085,4236.493272115426
18086,3998.554293691922
18087,8321.40741091756
18088,4464.085556612909
18089,7057.4405776323665
18090,5053.759299668227
18091,7265.536897296198
18092,6908.681745890923
18093,4776.884340261736
18094,3743.9066807413556
18095,3549.8531930076006
18096,4007.986935252843
18097,4835.188748517195
18098,6345.463742131112
18099,7765.3858169701425
18100,5236.606795662622
18101,6015.852602473285
18102,6935.344130602384
18103,3561.545177384992
18104,7956.940060197375
18105,5380.215101359498
18106,7066.709892169153
18107,5342.267728847025
18108,6052.776174903692
18109,5249.393161565959
18110,6422.617019129387
18111,6766.758107236147
18112,7260.441271951538
18113,4404.673175314696
18114,7891.848693930672
18115,4504.441622441541
18116,7816.747787765228
18117,5222.331726706499
18118,7672.363098313798
18119,5573.074202708983
18120,5591.4490570045655
18121,6643.084360792561
18122,4650.652941743944
18123,7312.1935228280245
18124,6057.948191429215
18125,5903.440605725663
18126,4960.953998838892
18127,4809.923238525801
18128,6719.340920752893
18129,3703.5464748292725
18130,4989.571060622054
18131,7754.658232251574
18132,7524.404544533473
18133,5417.100171208968
18134,6600.912331910555
18135,6695.861265005745
18136,7451.552327921333
18137,5351.40797380341
18138,3432.2780078335572
18139,6458.350652615821
18140,5115.138909728051
18141,6768.8173540182825
18142,7368.128140901835
18143,4785.231812592848
18144,6370.67888275649
18145,6499.915518619345
18146,5411.589050726942
18147,6218.588299652627
18148,5176.051585201255
18149,6249.591323645788
18150,7399.611786375614
18151,4882.845996814497
18152,6579.959122009495
18153,6882.682902092669
18154,4054.538042097709
18155,7720.964415852349
18156,7074.5008167028545
18157,5044.4066324068435
18158,5645.043300534521
18159,6649.860438432032
18160,7697.801738291649
18161,6442.160778379109
18162,6394.517419875477
18163,4862.002719426401
18164,6801.801790744167
18165,3999.723324899879
18166,4583.134513380605
18167,7497.118162392869
18168,8081.058419375498
18169,5676.078952318237
18170,5638.640265255387
18171,7357.494764768698
18172,6102.111828835687
18173,4195.728857661323
18174,7881.921587339285
18175,5482.399952619445
18176,7456.56950298321
18177,7900.61617939378
18178,5737.55283473411
18179,5847.632833075195
18180,8071.392538503288
18181,7434.496056579847
18182,7201.726441514123
18183,6003.146273643083
18184,7145.440840726763
18185,7206.402177325142
18186,3545.451779151087
18187,7803.587475965148
18188,6225.828779263475
18189,5435.95574682329
18190,3397.830412526021
18191,6673.5354300927265
18192,6272.925133507303
18193,4724.606367156184
18194,7966.983751593282
18195,5654.6723615362525
18196,6193.2582619204
18197,6290.244106531409
18198,6303.524050419387
18199,7731.1255155156005
18200,7999.393098997988
18201,5646.413943493598
18202,5573.087012431627
18203,8165.53442826316
18204,5087.844005398092
18205,3407.9284782968125
18206,7994.282743393972
18207,6986.815297123557
18208,6824.598329421725
18209,6183.671123935448
18210,6232.812726108332
18211,5999.816247228269
18212,4480.437488957544
18213,4692.668871538493
18214,6732.564380643911
18215,4348.852484316248
18216,5665.5405155248345
18217,7146.104004372825
18218,6147.723724411798
18219,6109.294744750344
18220,3733.081785325824
18221,7925.191951164375
18222,6136.431440950894
18223,4666.2565506380315
18224,6965.188636369691
18225,5206.966274070829
18226,6172.506220832714
18227,4443.472302164312
18228,5390.336576454972
18229,5643.424708943567
18230,6551.93659536686
18231,5875.55285502008
18232,4196.580376260091
18233,7412.845974757846
18234,7239.877712475348
18235,5098.285464494388
18236,7144.302156264338
18237,3460.932737331982
18238,5474.864172487966
18239,5592.847396125707
18240,5676.807909484939
18241,4694.508998308348
18242,6307.677922336913
18243,4239.639977994181
18244,5306.515309035618
18245,5023.906441718033
18246,6814.071803757616
18247,4406.752430497517
18248,5255.354513293551
18249,4881.930340594175
18250,6979.626311083098
18251,6303.629114118057
18252,6956.031825130615
18253,6893.195843236552
18254,4182.3055512822875
18255,8162.228128689066
18256,6475.821897773088
18257,7507.299064243186
18258,6550.967049692738
18259,7142.003768222939
18260,7224.031493189302
18261,5363.4599277101015
18262,5211.077954862746
18263,6798.200649828547
18264,4904.08471721644
18265,4951.276597639546
18266,4607.030439288764
18267,6299.6903652465435
18268,7055.796030403974
18269,8022.978134362126
18270,5407.469992694164
18271,6053.988885427279
18272,5606.294107024643
18273,6445.209416253944
18274,5441.6574090916065
18275,6941.5506156034635
18276,4179.839208682476
18277,7033.325803599609
18278,7460.64623350953
18279,7169.378113544241
18280,5940.490082906062
18281,4104.268697524501
18282,8111.569266973252
18283,7789.610433563049
18284,5351.905929177717
18285,6767.136788673586
18286,8066.599877736512
18287,6164.070956064096
18288,7497.551288223755
18289,7692.145799671626
18290,7561.361321262947
18291,4837.881444246984
18292,8143.1326422190405
18293,6983.291964810799
18294,6141.574585771742
18295,4538.954368644555
18296,6395.084822709369
18297,6875.269545121161
18298,6970.019410700792
18299,3860.236014537443
18300,7309.534141016903
18301,5178.387916337245
18302,5844.058510795174
18303,5248.6407697278
18304,6929.052548541574
18305,5703.9876214635415
18306,6208.972422713534
18307,3211.5798342548796
18308,5385.5897527374955
18309,4675.76584758003
18310,5017.592142662729
18311,7751.178677880925
18312,5314.603508447742
18313,6217.620026078418
18314,6634.338608574714
18315,7564.264765856659
18316,4578.42569355149
18317,6175.580256089018
18318,8227.889001954136
18319,4659.077845061926
18320,7024.161400013013
18321,5166.226072440485
18322,6818.459808263659
18323,5494.443421002111
18324,7428.437752363982
18325,5250.767413774831
18326,7279.425386497846
18327,7837.650918170425
18328,8197.974755898129
18329,4600.106596978697
18330,5682.388325851547
18331,3725.7588085163243
18332,7085.672176306293
18333,5151.764999012698
18334,7164.741671534929
18335,4726.838738705784
18336,7319.9557286163845
18337,7391.876052623994
18338,5700.834990293396
18339,2992.5135829479614
18340,5168.888748136141
18341,5876.958541131964
18342,5863.850910303859
18343,3363.05923312502
18344,7140.895338855481
18345,4365.590247224021
18346,6071.086861596074
18347,3903.6505046393686
18348,6147.166741595406
18349,6061.0637876946175
18350,7243.989448200068
18351,7229.665774586957
18352,7905.81789620202
18353,5803.948914069461
18354,4555.963757290621
18355,4095.261260437269
18356,5788.115723449065
18357,5782.375902996101
18358,5597.704165252103
18359,6634.630059860533
18360,3975.7035684434823
18361,3670.7076338204633
18362,4541.904353257784
18363,5678.6389216951075
18364,6204.832496294031
18365,7109.397641234308
18366,5510.556922842825
18367,5722.39564661916
18368,7192.0562232604525
18369,5260.4278816747
18370,5605.366093042377
18371,5959.270182461947
18372,7961.37466432872
18373,7156.869609931241
18374,5264.167594945642
18375,6958.05736071909
18376,4406.357058506818
18377,6969.2943048652605
18378,5136.001688033058
18379,7152.931226686266
18380,5993.4460972972865
18381,6406.705115787489
18382,6217.346100251656
18383,7112.788970190345
18384,6949.710661796623
18385,5215.113457485196
18386,5222.13635024823
18387,3827.7836801379317
18388,6610.179380407641
18389,4846.291509746835
18390,6230.951626956702
18391,5923.793835425852
18392,5189.048011234911
18393,7303.685896783155
18394,5608.448083456358
18395,3134.6376279063998
18396,4463.401693392603
18397,4042.6263126051626
18398,4381.309090666949
18399,6244.112530159203
18400,6514.325790977208
18401,3890.675137789195
18402,5758.138745187641
18403,5347.955696731593
18404,8058.583696288785
18405,5158.52388587467
18406,7948.861954731726
18407,6490.340339282411
18408,6557.824629518817
18409,5768.176992324646
18410,7009.532269743798
18411,6423.413617149475
18412,7205.9275262676865
18413,6109.1964750477655
18414,7425.838283812775
18415,7368.26348791104
18416,7303.710947364162
18417,4859.9925367820215
18418,5674.515010039553
18419,5808.302358701936
18420,6813.742836881272
18421,6098.331285409115
18422,6802.610863799758
18423,6157.408449913065
18424,4296.195135612773
18425,6630.181333961696
18426,6770.156033358893
18427,7315.231065724177
18428,6531.0644995701905
18429,6822.913246413894
18430,6754.942925194405
18431,5442.397564515214
18432,5397.214296032739
18433,6803.297989721769
18434,5325.237121540312
18435,6364.268919871716
18436,5881.794623940322
18437,5728.782182534367
18438,5756.232617123879
18439,5581.850837676832
18440,6206.657308329453
18441,5507.793228187655
18442,6972.270718612462
18443,6413.321856917796
18444,7023.226587880053
18445,4781.468862443434
18446,4558.43310836424
18447,6547.236959191631
18448,6401.674802844604
18449,7543.877485661232
18450,8012.949738767556
18451,7786.931200449689
18452,6468.022995903641
18453,8194.695279182855
18454,7211.60183260991
18455,4094.7342077442763
18456,5306.4436704329455
18457,4688.857648498039
18458,6930.002521045816
18459,6422.068625130071
18460,7234.517402309862
18461,7124.4500750588295
18462,4064.105637529602
18463,7246.023362382396
18464,4487.868407963728
18465,5434.454863591087
18466,5542.4220222612175
18467,4952.615551726424
18468,5571.386171842702
18469,4058.586427119387
18470,6170.837908940284
18471,6888.32112474209
18472,5942.652597860272
18473,5321.012532678783
18474,4001.8058037231804
18475,4401.1111216779655
18476,5590.940177072366
18477,4271.531288067407
18478,6355.06855671792
18479,7420.928449091131
18480,7868.288742323391
18481,4998.072272701337
18482,5034.2696939616335
18483,6794.940314112745
18484,6764.5526234744775
18485,4995.824567505744
18486,6435.720163313146
18487,6704.07711014268
18488,5491.999930069448
18489,5625.5762575826275
18490,7666.852742887392
18491,5704.455344699568
18492,7305.565982519903
18493,6766.559643863461
18494,5793.38568741646
18495,5877.351648660501
18496,7299.53773564677
18497,6638.778410045031
18498,3748.0209436618816
18499,4392.945967083339
18500,7231.609226776837
18501,6886.309413135839
18502,5815.8654314805235
18503,3764.7312052861143
18504,5745.912894861757
18505,5935.21007419603
18506,5351.772465991679
18507,6106.9326896028315
18508,5540.826074716451
18509,5118.270026931271
18510,5241.621480325323
18511,4903.159254579718
18512,7500.4826462388655
18513,7789.79523898842
18514,5235.187139090308
18515,6419.700202190988
18516,3661.624998134167
18517,7153.3841845206125
18518,6999.291310091247
18519,6390.229993815487
18520,4925.61545164082
18521,8295.620151159528
18522,6640.159415344849
18523,6653.136122313955
18524,6959.862295779857
18525,5683.709109804803
18526,5667.316297584085
18527,4333.643776562892
18528,4387.801321489408
18529,4259.481242401587
18530,4460.45261016984
18531,5785.173962024269
18532,7143.940906299417
18533,6873.168251420278
18534,6429.561181961888
18535,6399.678745574922
18536,3359.8867991026154
18537,5945.831415215298
18538,7172.83714547987
18539,6006.589753026897
18540,8010.971563770979
18541,4972.22745902616
18542,6483.199945168609
18543,5704.314496652728
18544,7296.596101348904
18545,5749.873603835985
18546,6343.862004259298
18547,5454.494884002475
18548,6162.162414211611
18549,7921.668283540551
18550,5448.551498622654
18551,4837.17100333432
18552,6647.418697733551
18553,5680.239156893276
18554,6407.487988277306
18555,8152.164794864854
18556,6028.138834685199
18557,7558.089179885833
18558,6544.535641410971
18559,6207.985434895228
18560,4058.267174440256
18561,6381.545492940092
18562,6302.209310021951
18563,5854.71326678262
18564,7509.882570173465
18565,8038.731385706641
18566,6138.422457452311
18567,7990.983626160339
18568,3497.779912857385
18569,5874.585655935334
18570,5958.413414554006
18571,6475.4598855151935
18572,5728.769316263509
18573,5103.292728175978
18574,7738.005620778001
18575,7324.386038290136
18576,7318.9983740102625
18577,7293.433382262484
18578,6599.168621536078
18579,5125.1175625467995
18580,6377.898578118631
18581,6861.753092372429
18582,4822.811077263414
18583,6611.662423101004
18584,5248.670248265745
18585,5617.411905861997
18586,6832.533241240925
18587,5420.177320541471
18588,6213.566120385327
18589,6101.503611263227
18590,6490.787523307195
18591,7108.318269541694
18592,6447.407025104084
18593,6592.590963229201
18594,4848.835560532559
18595,7817.062693946279
18596,7656.0754766037035
18597,6312.713571819976
18598,7434.118829591699
18599,6641.270325958617
18600,4407.680161139161
18601,6919.742808843347
18602,5424.562522109079
18603,6458.005385078718
18604,5963.510097142226
18605,4422.739059637931
18606,7107.615678231531
18607,7357.161641214735
18608,7191.720305840557
18609,8108.862279580045
18610,5493.3185813146565
18611,4522.8160236879985
18612,5303.813147234742
18613,4429.36270415902
18614,6956.5491416754985
18615,5116.246470070249
18616,4546.256092705734
18617,5784.374137388878
18618,6298.268817382667
18619,5426.23674612265
18620,6340.801025767311
18621,3936.895600385981
18622,3487.3700043131594
18623,6178.810159157673
18624,5970.508932193846
18625,4336.988347634103
18626,7441.5456918620175
18627,7631.395087497652
18628,6021.1928441781165
18629,7407.412000360361
18630,6905.554547582023
18631,5373.210503190539
18632,6788.98038573896
18633,6433.254097948731
18634,5740.698060043248
18635,5756.499520553908
18636,5995.358947753826
18637,5737.531859368591
18638,4327.651965655393
18639,5920.266984665118
18640,5836.344856031154
18641,6040.849022625368
18642,4351.974409228981
18643,3703.640565642958
18644,6290.54010162935
18645,5899.381006480646
18646,5837.977496714667
18647,6923.247434862294
18648,6718.0108618948825
18649,8970.015350504891
18650,4402.662807748507
18651,6051.617579043316
18652,5410.997345554748
18653,5469.827773479664
18654,7187.667306494549
18655,4342.244036689903
18656,6335.033789617387
18657,5168.9195995881455
18658,7362.986447039258
18659,7739.263610222309
18660,5780.987792338358
18661,6166.567050569128
18662,3197.705546273427
18663,4709.345837940003
18664,5965.019030886003
18665,7555.577335752799
18666,7337.353366151891
18667,2529.3197633151985
18668,6860.410646618186
18669,6577.222896440188
18670,6368.029498126693
18671,6192.7746828811005
18672,5351.724002508123
18673,6006.663970989657
18674,5839.200863885645
18675,6676.406519390451
18676,7424.590854577992
18677,6895.785999712704
18678,7437.949618955284
18679,6521.21817142979
18680,3973.692372905286
18681,5871.8290563284845
18682,5748.891205246864
18683,6436.5132302584225
18684,5896.682242024524
18685,5719.304685365491
18686,6053.535437940888
18687,4283.991602611329
18688,5632.4654014158195
18689,7999.018223304728
18690,7452.141720054754
18691,7089.574911560519
18692,6907.372896963722
18693,4857.686832271929
18694,4288.545204858215
18695,6573.407691452996
18696,7356.601745722609
18697,4894.286893406684
18698,7691.852562182507
18699,5135.392725309201
18700,6455.367109670914
18701,8171.308085330847
18702,5549.139331441211
18703,4126.642822540253
18704,6902.39744757726
18705,7935.226135897033
18706,6078.41901121765
18707,3391.320781094858
18708,6762.914371255219
18709,7123.092051089313
18710,4109.220508979807
18711,6116.091829924392
18712,5244.589466044226
18713,6190.301754263801
18714,4974.80066704432
